auc,auc_normalization_denominator,auc_normalized,baf,critical,fire_duration,initial_tree_cells,max_spread_rate,param_conifer_ratio,param_f,param_height,param_humidity,param_init_tree_density,param_lightning_enabled,param_rain_enabled,param_rain_intensity,param_temperature_c,param_width,param_wind_dir,param_wind_enabled,param_wind_strength,peak_fire_fraction,peak_fire_size,run_id,scenario,seed,steps_total,steps_total_or_fire_horizon,time_to_extinguish,time_to_peak,truncated_by_max_steps
16108,1761402,0.009144987913037455,0.5784846389410254,False,173,10123,26,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.025091376074286277,254,transition_warmer-0076,transition_warmer,910111494,174,174,174,85,False
23746,3235298,0.0073396639196760234,0.8495365805561034,True,318,10142,29,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.020607375271149676,209,transition_warmer-0077,transition_warmer,254430806,319,319,319,81,False
20644,3761705,0.005487936986020967,0.7442736737729301,False,372,10085,32,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.0255825483391175,258,transition_warmer-0078,transition_warmer,581897594,373,373,373,86,False
18278,2127935,0.008589548083000656,0.6580069410014874,False,210,10085,22,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.029747149231531978,300,transition_warmer-0079,transition_warmer,1826507167,211,211,211,89,False
11460,1218240,0.009407013396375098,0.4103624901497242,False,119,10152,30,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.021473601260835303,218,transition_warmer-0080,transition_warmer,1885350884,120,120,120,61,False
10493,1556632,0.006740835341943375,0.37613771270280966,False,153,10108,25,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.016422635536208943,166,transition_warmer-0081,transition_warmer,1368105747,154,154,154,97,False
13509,2445856,0.005523219682597831,0.49012370311252995,False,167,10024,27,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.024940143655227454,250,transition_warmer-0082,transition_warmer,263583201,244,244,244,165,False
17602,1714280,0.010267867559558531,0.6330821102737009,False,169,10084,29,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.029155097183657278,294,transition_warmer-0083,transition_warmer,261824810,170,170,170,72,False
10761,3226880,0.003334800178500595,0.3891312971043237,False,177,10084,15,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.017354224514081713,175,transition_warmer-0084,transition_warmer,1026866795,320,320,320,195,False
0,5026500,0.0,0.0,False,0,10053,0,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.0,0,transition_warmer-0085,transition_warmer,1263274434,500,500,500,0,False
11862,1612101,0.00735809977166443,0.4258802643258704,False,158,10139,42,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.020317585560706185,206,transition_warmer-0086,transition_warmer,69532565,159,159,159,78,False
1871,1601130,0.0011685497117660652,0.0676266137040715,False,99,10070,9,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.003972194637537239,40,transition_warmer-0087,transition_warmer,1473380724,159,159,159,108,False
8164,1405320,0.005809353029914895,0.29607491532177727,False,139,10038,17,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.012851165570830842,129,transition_warmer-0088,transition_warmer,1169326367,140,140,140,98,False
7993,1638630,0.00487785528154617,0.2877904102817598,False,161,10115,16,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.013049925852694018,132,transition_warmer-0089,transition_warmer,26419816,162,162,162,69,False
19531,2646072,0.007381129462841525,0.7057767135588148,False,263,10023,26,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.02554125511323955,256,transition_warmer-0090,transition_warmer,205465953,264,264,264,75,False
15266,2545956,0.00599617589620559,0.5478570721567851,False,251,10103,19,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.019103236662377513,193,transition_warmer-0091,transition_warmer,975640393,252,252,252,84,False
18550,2554541,0.007261578498837951,0.6679211647023868,False,220,10097,20,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.02327423987322967,235,transition_warmer-0092,transition_warmer,1551740406,253,253,253,129,False
15108,2292540,0.006590070402261248,0.5447041272998508,False,227,10055,23,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.018000994530084535,181,transition_warmer-0093,transition_warmer,1772531952,228,228,228,59,False
10624,1230858,0.00863137746190056,0.3829913767469521,False,121,10089,23,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.019228863118247598,194,transition_warmer-0094,transition_warmer,926213118,122,122,122,76,False
2290,1333724,0.0017169969199024686,0.08316713203031512,False,89,10028,13,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.008775428799361787,88,transition_warmer-0095,transition_warmer,634278676,133,133,133,72,False
17224,5063000,0.0034019356112976497,0.6146553426822042,False,192,10126,25,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.017578510764368952,178,transition_warmer-0096,transition_warmer,2079430639,500,500,500,407,True
7919,1257375,0.006298041554826523,0.2868078337806939,False,124,10059,19,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.016900288299035688,170,transition_warmer-0097,transition_warmer,984724506,125,125,125,70,False
52,120912,0.0004300648405451899,0.001984914648670107,False,11,10076,3,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.001091703056768559,11,transition_warmer-0098,transition_warmer,677294267,12,12,12,6,False
10351,1479702,0.006995327437551615,0.3731372938605206,False,146,10066,24,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.01718656864693026,173,transition_warmer-0099,transition_warmer,949862354,147,147,147,75,False
4,30555,0.00013091147111765668,0.00019636720667648503,False,2,10185,2,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.00019636720667648503,2,transition_weaker_wind-0000,transition_weaker_wind,25966621,3,3,3,1,False
24032,1902280,0.012633261139264461,0.8718537754694367,True,189,10012,41,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.028865361566120656,289,transition_weaker_wind-0001,transition_weaker_wind,648384135,190,190,190,95,False
22641,2069475,0.01094045591273149,0.8146607231302625,True,204,10095,26,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.024071322436849927,243,transition_weaker_wind-0002,transition_weaker_wind,1107144765,205,205,205,140,False
21193,1714104,0.012363893906087378,0.7663607342378292,False,170,10024,37,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03292098962490024,330,transition_weaker_wind-0003,transition_weaker_wind,1972338951,171,171,171,73,False
24073,2418676,0.00995296600288753,0.8718612993224392,True,205,10036,23,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.02560781187724193,257,transition_weaker_wind-0004,transition_weaker_wind,1585328415,241,241,241,114,False
17633,5085000,0.0034676499508357913,0.6098328416912487,False,166,10170,33,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.02920353982300885,297,transition_weaker_wind-0005,transition_weaker_wind,1677816164,500,500,500,491,True
23797,1917120,0.012412890168586212,0.8682023034551828,True,191,9985,33,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03625438157235854,362,transition_weaker_wind-0006,transition_weaker_wind,1170167491,192,192,192,77,False
25147,1838055,0.01368130986287135,0.8983751846381093,True,180,10155,29,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.030428360413589366,309,transition_weaker_wind-0007,transition_weaker_wind,237486803,181,181,181,98,False
24113,2528844,0.009535186828448098,0.8614612051988972,True,248,10156,26,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.022843639228042535,232,transition_weaker_wind-0008,transition_weaker_wind,839508206,249,249,249,100,False
22343,3691408,0.00605270400887683,0.8090918153723458,True,205,10031,26,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.024723357591466454,248,transition_weaker_wind-0009,transition_weaker_wind,2141115623,368,368,368,269,False
11843,1758050,0.006736440943090356,0.4287278518813458,False,174,10046,22,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.01980887915588294,199,transition_weaker_wind-0010,transition_weaker_wind,94856517,175,175,175,78,False
24590,2287706,0.010748758800300389,0.885493153403453,True,226,10078,33,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.02976781107362572,300,transition_weaker_wind-0011,transition_weaker_wind,1888067674,227,227,227,81,False
22049,2234531,0.009867394992506258,0.7940856492928494,False,220,10111,26,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.02749480763524874,278,transition_weaker_wind-0012,transition_weaker_wind,1469943245,221,221,221,70,False
24938,3961455,0.006295161752436921,0.90447701665171,True,311,10029,21,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.021736962807857214,218,transition_weaker_wind-0013,transition_weaker_wind,609688727,395,395,395,265,False
24242,2176730,0.011136888819467734,0.8844266399599399,True,217,9985,33,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.030545818728092138,305,transition_weaker_wind-0014,transition_weaker_wind,1670717960,218,218,218,89,False
24800,1928120,0.012862269983196067,0.8858888450926291,True,189,10148,37,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.033996846669294443,345,transition_weaker_wind-0015,transition_weaker_wind,1797221718,190,190,190,88,False
24754,2036733,0.012153777642921287,0.8872989243067206,True,200,10133,30,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.030790486529162144,312,transition_weaker_wind-0016,transition_weaker_wind,92812303,201,201,201,104,False
19658,3018792,0.006511876273688284,0.7147859143657463,False,301,9996,22,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.0235094037615046,235,transition_weaker_wind-0017,transition_weaker_wind,228534204,302,302,302,76,False
24435,1832012,0.013337794730602202,0.8823763163123386,True,181,10066,32,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.032485595072521356,327,transition_weaker_wind-0018,transition_weaker_wind,1429686406,182,182,182,81,False
25067,2678886,0.009357247751490732,0.9039817297189952,True,265,10071,35,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.027901896534604308,281,transition_weaker_wind-0019,transition_weaker_wind,2145561070,266,266,266,79,False
2,30159,6.631519612719255e-05,9.947279419078882e-05,False,2,10053,1,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,9.947279419078882e-05,1,transition_weaker_wind-0020,transition_weaker_wind,51467744,3,3,3,1,False
24932,2399516,0.010390428736461853,0.9000198373338624,True,237,10082,30,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.029954374132116643,302,transition_weaker_wind-0021,transition_weaker_wind,1429547084,238,238,238,78,False
25530,1758618,0.014517081026123922,0.9150093994261403,True,173,10107,42,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.0390818244780845,395,transition_weaker_wind-0022,transition_weaker_wind,293184265,174,174,174,80,False
25301,2555180,0.009901846445260216,0.9043222003929273,True,250,10180,24,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.026522593320235755,270,transition_weaker_wind-0023,transition_weaker_wind,1396132839,251,251,251,83,False
25070,1683074,0.014895364077871799,0.8984120721964691,True,165,10139,51,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.037084525101094785,376,transition_weaker_wind-0024,transition_weaker_wind,1338558492,166,166,166,87,False
24734,1651316,0.014978356656145764,0.8919455755288509,True,163,10069,33,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.033965637103982524,342,transition_weaker_wind-0025,transition_weaker_wind,194219981,164,164,164,87,False
17017,1642946,0.01035761370124155,0.6276682252490343,False,166,9838,30,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.026529782476113033,261,transition_weaker_wind-0026,transition_weaker_wind,1461852461,167,167,167,86,False
24434,3380000,0.007228994082840236,0.8894,True,272,10000,27,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.0212,212,transition_weaker_wind-0027,transition_weaker_wind,1926364554,338,338,338,125,False
24666,2507000,0.009838851216593537,0.8942959712804148,True,249,10028,43,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.0278220981252493,279,transition_weaker_wind-0028,transition_weaker_wind,1854231147,250,250,250,85,False
25022,2036532,0.01228657344937374,0.8961705487564153,True,200,10132,35,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.030201342281879196,306,transition_weaker_wind-0029,transition_weaker_wind,62275958,201,201,201,76,False
23680,2595180,0.009124607927003137,0.8589820359281437,True,258,10020,30,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03283433133732535,329,transition_weaker_wind-0030,transition_weaker_wind,528101772,259,259,259,68,False
24549,1499685,0.016369437581892198,0.8878291107799304,True,148,10065,49,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03447590660705415,347,transition_weaker_wind-0031,transition_weaker_wind,517174316,149,149,149,80,False
23937,1684195,0.014212724773556507,0.8618740704015865,True,166,10085,40,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03262270699058007,329,transition_weaker_wind-0032,transition_weaker_wind,973437866,167,167,167,93,False
1,20200,4.950495049504951e-05,9.900990099009902e-05,False,1,10100,1,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,9.900990099009902e-05,1,transition_weaker_wind-0033,transition_weaker_wind,307137137,2,2,2,1,False
24767,2004672,0.012354639561983207,0.8857114779874213,True,196,10176,41,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.027122641509433963,276,transition_weaker_wind-0034,transition_weaker_wind,1834695444,197,197,197,74,False
23458,1570615,0.014935550723761074,0.8379551958946018,True,154,10133,28,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.042040856607125233,426,transition_weaker_wind-0035,transition_weaker_wind,1668096449,155,155,155,84,False
24903,1648256,0.015108696707307603,0.8983386075949367,True,162,10112,30,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.039754746835443035,402,transition_weaker_wind-0036,transition_weaker_wind,1735917877,163,163,163,81,False
22833,1670292,0.013670064874884152,0.8228980322003577,True,165,10062,47,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.0347843371099185,350,transition_weaker_wind-0037,transition_weaker_wind,425640336,166,166,166,79,False
23118,1908170,0.01211527274823522,0.8384944737628198,True,189,10043,36,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03246042019316937,326,transition_weaker_wind-0038,transition_weaker_wind,31294388,190,190,190,79,False
24923,1969372,0.01265530331496538,0.8880831046648373,True,169,10204,46,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03606428851430812,368,transition_weaker_wind-0039,transition_weaker_wind,1955580701,193,193,193,91,False
24655,1757400,0.014029247752361444,0.8852475247524753,True,173,10100,28,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03099009900990099,313,transition_weaker_wind-0040,transition_weaker_wind,620426082,174,174,174,70,False
22796,1776896,0.012829113240167124,0.8207210776545166,True,175,10096,30,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03595483359746434,363,transition_weaker_wind-0041,transition_weaker_wind,1409327029,176,176,176,93,False
24691,2051424,0.012036029606751214,0.8912092283214001,True,203,10056,25,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.02684964200477327,270,transition_weaker_wind-0042,transition_weaker_wind,1953000084,204,204,204,72,False
22497,1732518,0.012985146474668662,0.8210304308526665,True,173,9957,32,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.029928693381540625,298,transition_weaker_wind-0043,transition_weaker_wind,77658828,174,174,174,88,False
25369,1972846,0.01285908783554317,0.9024652709841519,True,192,10222,25,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03169634122480924,324,transition_weaker_wind-0044,transition_weaker_wind,11753975,193,193,193,93,False
23286,2431449,0.009577005316582827,0.8388343740707701,True,240,10089,23,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.032114183764495985,324,transition_weaker_wind-0045,transition_weaker_wind,11660479,241,241,241,93,False
16069,1699126,0.009457215062332045,0.5817585040779789,False,168,10054,29,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.022080763875074596,222,transition_weaker_wind-0046,transition_weaker_wind,335706974,169,169,169,51,False
25883,1950528,0.013269740295960888,0.9230239196771336,True,191,10159,40,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.04340978442760114,441,transition_weaker_wind-0047,transition_weaker_wind,110934531,192,192,192,80,False
23138,2014344,0.01148661797587701,0.844564781387886,True,185,9972,38,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.02807862013638187,280,transition_weaker_wind-0048,transition_weaker_wind,1760895469,202,202,202,108,False
24021,2207686,0.010880623421990265,0.8603732596030413,True,217,10127,26,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.02715512985089365,275,transition_weaker_wind-0049,transition_weaker_wind,1301214409,218,218,218,131,False
20252,1731384,0.011697000780878188,0.7341127098321343,False,172,10008,27,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03007593924860112,301,transition_weaker_wind-0050,transition_weaker_wind,2104634364,173,173,173,67,False
24489,1802160,0.013588693567718737,0.8905313623651618,True,179,10012,30,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03046344386735917,305,transition_weaker_wind-0051,transition_weaker_wind,1721169081,180,180,180,99,False
24808,1647864,0.01505464043149192,0.885568226504129,True,161,10172,39,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03883208808493905,395,transition_weaker_wind-0052,transition_weaker_wind,2068430278,162,162,162,85,False
25213,3266499,0.007718661478237097,0.9070503312567981,True,204,10113,58,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03006031840205676,304,transition_weaker_wind-0053,transition_weaker_wind,512288280,323,323,323,233,False
24611,2063914,0.011924430959817125,0.8904082243736899,True,205,10019,31,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03383571214692085,339,transition_weaker_wind-0054,transition_weaker_wind,618044923,206,206,206,74,False
23405,1788010,0.013089971532597692,0.8472872075659532,True,177,10045,33,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03056246888999502,307,transition_weaker_wind-0055,transition_weaker_wind,1824091599,178,178,178,53,False
24441,2622893,0.009318336661083773,0.8780487804878049,True,201,10127,28,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.022415325367828576,227,transition_weaker_wind-0056,transition_weaker_wind,525881787,259,259,259,197,False
24967,4127219,0.0060493518759242,0.9002081062332772,True,218,10091,40,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.028738479833515015,290,transition_weaker_wind-0057,transition_weaker_wind,122904655,409,409,409,294,False
16,60114,0.00026616096084106864,0.0005988621618924045,False,5,10019,3,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.0004990518015770037,5,transition_weaker_wind-0058,transition_weaker_wind,1436946004,6,6,6,2,False
25399,1732743,0.014658261496367321,0.9100957268331195,True,170,10133,32,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03177736109740452,322,transition_weaker_wind-0059,transition_weaker_wind,1720056777,171,171,171,75,False
25519,2034522,0.0125429953571404,0.9147401699268919,True,200,10122,29,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03764078245406046,381,transition_weaker_wind-0060,transition_weaker_wind,2079185544,201,201,201,84,False
1,20040,4.99001996007984e-05,9.98003992015968e-05,False,1,10020,1,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,9.98003992015968e-05,1,transition_weaker_wind-0061,transition_weaker_wind,1992425513,2,2,2,1,False
25120,3178559,0.007902952249745875,0.910641268574848,True,316,10027,33,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03031814101924803,304,transition_weaker_wind-0062,transition_weaker_wind,258193185,317,317,317,91,False
23599,2217160,0.010643796568583233,0.8516570748164318,True,219,10078,33,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03720976384203215,375,transition_weaker_wind-0063,transition_weaker_wind,1658090160,220,220,220,70,False
1,20228,4.943642475776152e-05,9.887284951552304e-05,False,1,10114,1,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,9.887284951552304e-05,1,transition_weaker_wind-0064,transition_weaker_wind,1817045845,2,2,2,1,False
87,5059000,1.7197074520656256e-05,0.0016801739474204388,False,8,10118,7,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.002569677801937142,26,transition_weaker_wind-0065,transition_weaker_wind,1499202966,500,500,500,500,True
8899,3325226,0.0026762090757139513,0.32211825602229743,False,147,10046,21,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.01562811069082222,157,transition_weaker_wind-0066,transition_weaker_wind,1760506455,331,331,331,271,False
24675,3545885,0.006958770518502433,0.8938775510204081,True,352,10045,34,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.026082628173220507,262,transition_weaker_wind-0067,transition_weaker_wind,1799548815,353,353,353,108,False
0,5007500,0.0,0.0,False,0,10015,0,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.0,0,transition_weaker_wind-0068,transition_weaker_wind,958959232,500,500,500,0,False
24183,3668841,0.006591454903605798,0.8702879192638765,True,217,10107,29,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.021866033442168795,221,transition_weaker_wind-0069,transition_weaker_wind,86224258,363,363,363,227,False
24851,2085193,0.01191784165782256,0.905883532123885,True,208,9977,26,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.028164778991680867,281,transition_weaker_wind-0070,transition_weaker_wind,979669930,209,209,209,81,False
24632,2071330,0.01189187623411045,0.8910989557434112,True,205,10055,34,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.033117851815017404,333,transition_weaker_wind-0071,transition_weaker_wind,433323782,206,206,206,97,False
23640,1954744,0.012093655230557044,0.852123858674077,True,193,10076,42,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.027193330686780467,274,transition_weaker_wind-0072,transition_weaker_wind,244232053,194,194,194,85,False
24063,3457924,0.006958799557190962,0.8758254952971783,True,345,9994,28,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.021212727636581948,212,transition_weaker_wind-0073,transition_weaker_wind,268271558,346,346,346,61,False
24742,3108231,0.007960154827617381,0.8951187990853962,True,238,10059,31,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.020180932498260265,203,transition_weaker_wind-0074,transition_weaker_wind,1497599223,309,309,309,226,False
23110,5004000,0.004618305355715427,0.8360311750599521,True,207,10008,30,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03327338129496403,333,transition_weaker_wind-0075,transition_weaker_wind,1083472050,500,500,500,384,True
24214,2290596,0.01057104788448072,0.8884630899556273,True,230,9916,30,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.026220250100847116,260,transition_weaker_wind-0076,transition_weaker_wind,1159294773,231,231,231,86,False
23007,2001978,0.011492134279197872,0.8250420334289388,True,197,10111,42,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03412125407971516,345,transition_weaker_wind-0077,transition_weaker_wind,1600279319,198,198,198,84,False
24838,2764934,0.00898321623590292,0.8968387672183133,True,236,10091,23,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.023089882073134477,233,transition_weaker_wind-0078,transition_weaker_wind,1177396075,274,274,274,103,False
24847,2556818,0.00971793846883118,0.8929348901642589,True,252,10106,26,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.026024144072828024,263,transition_weaker_wind-0079,transition_weaker_wind,1352940133,253,253,253,89,False
23733,2539152,0.009346821300969773,0.8559944422389837,True,173,10076,33,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.033048828900357284,333,transition_weaker_wind-0080,transition_weaker_wind,184736155,252,252,252,140,False
4525,5058000,0.000894622380387505,0.14916963226571767,False,55,10116,31,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.021352313167259787,216,transition_weaker_wind-0081,transition_weaker_wind,1827790118,500,500,500,500,True
123,192603,0.000638619336147412,0.004439183190292986,False,18,10137,4,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.001578376245437506,16,transition_weaker_wind-0082,transition_weaker_wind,963749361,19,19,19,9,False
25215,1627520,0.015492897168698387,0.9043452615021628,True,159,10172,38,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.03666928824223358,373,transition_weaker_wind-0083,transition_weaker_wind,333317362,160,160,160,86,False
20544,5034500,0.004080643559439865,0.73840500546231,False,315,10069,25,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.019664316218095144,198,transition_weaker_wind-0084,transition_weaker_wind,1746609610,500,500,500,354,True
25128,1951058,0.01287916607297169,0.9076265287859202,True,193,10057,29,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.032017500248583075,322,transition_weaker_wind-0085,transition_weaker_wind,1577586781,194,194,194,86,False
23958,1493961,0.01603656320345712,0.8563416314080488,True,146,10163,43,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.041719964577388566,424,transition_weaker_wind-0086,transition_weaker_wind,113872326,147,147,147,67,False
24467,2355912,0.010385362441381512,0.8827969805323799,True,233,10068,32,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.02751291219705999,277,transition_weaker_wind-0087,transition_weaker_wind,414553444,234,234,234,71,False
25162,4117652,0.006110764095654514,0.9031749161901006,True,174,10142,22,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.4,0.026917767698678763,273,transition_weaker_wind-0088,transition_weaker_wind,33821670,406,406,406,342,False
